rating,review_title,review_text,reviewer_name,verified_purchase,review_date,helpful_upvotes,helpful_total,review_date_raw,product,sentiment,clean_text,word_count
5.0,Must buy!,Using this phone for one week now. Overall a decent choice if your not into gaming (go for 13R).. BUILD and Design is excellent. In hand feel is too good. Comparing to 13R this one is too comfortable to use and carry everyday. It does gets warm quickly even in smaller task if your connected to 4g or 5g. In case of wifi its does gets warm but after 20 min.Camera is great for the price.. no network issues so far( im using jio). Performance is best for the price. Battery i would say decent...,Nirmal Bothra,True,2024-11-01,2.0,1.0,1 month ago,Samsung S24,positive,using phone one week overall decent choice gaming build design excellent hand feel good comparing one comfortable use carry everyday get warm quickly even smaller task connected case wifi get warm min camera great price network issue far using jio performance best price battery would say decent,47
5.0,Highly recommended,this is the best phone i buyed till not and by the way f@#k iphone,Rishabh Kanyansh,True,2024-11-01,2.0,1.0,1 month ago,Samsung S24,positive,best phone buyed till way iphone,6
5.0,Simply awesome,Camera was with it for money 💰 Battery was slightly low but worth it for money.,Dasharatha Huggi,True,2024-11-01,2.0,1.0,1 month ago,Samsung S24,positive,camera money battery slightly low worth money,7
5.0,Best in the market!,Very nice product Samsung s24,Gulfam Ahamad,True,2024-11-01,2.0,1.0,1 month ago,Samsung S24,positive,nice product samsung,3
5.0,Brilliant,Amazing product,Flipkart Customer,True,2024-11-01,2.0,1.0,2 months ago,Samsung S24,positive,amazing product,2
5.0,Perfect product!,Superb phone outstanding performance Thanks flipkart for bbd for buying this,Anurudh Pandey,True,2024-11-01,2.0,0.0,2 months ago,Samsung S24,positive,superb phone outstanding performance thanks flipkart bbd buying,8
5.0,Excellent,ovarall good performance display sound cameraperformance decent battery,Akhila Kannepalli,True,2024-11-01,2.0,0.0,2 months ago,Samsung S24,positive,ovarall good performance display sound cameraperformance decent battery,8
5.0,Perfect product!,Everything is awesome except battery.,Flipkart Customer,True,2024-11-01,1.0,0.0,5 days ago,Samsung S24,positive,everything awesome except battery,4
5.0,Wonderful,"Except Battery (Typical 3880mah), Everything is Top Notch for the priceI am Normal Dual sim user (Airtel and Jio 5G), and i am getting battery backup of approx 4hrs, So i guess you should get Powerbank in your pocket to keep this Beast AliveMore Horsepower = More Fuel Consumption :)",Arpit Lalkiya,True,2024-11-01,1.0,0.0,8 days ago,Samsung S24,positive,except battery typical mah everything top notch pricei normal dual sim user airtel jio getting battery backup approx hr guess get powerbank pocket keep beast alivemore horsepower fuel consumption,29
5.0,Wonderful,Awesome product,UTTARAN  CHOWDHURY,True,2024-11-01,1.0,0.0,11 days ago,Samsung S24,positive,awesome product,2
5.0,Perfect product!,Great compact and light weight phone. The edges are not rounded hence while holding the phone bare will feel uncomfortable. But getting a good case solves that. Battery is decent and not recommended for heavy users. Charging takes about 45min to 1 hour to go from 10 to 85%. Display and touch is awesome as expected from Samsung. Camera is good if not great (I used to have pixel earlier so feeling it). User interface and features are great as well. overall an amazing deal at 38.5k.,Sayyed  Gouse,True,2024-11-01,1.0,0.0,11 days ago,Samsung S24,positive,great compact light weight phone edge rounded hence holding phone bare feel uncomfortable getting good case solves battery decent recommended heavy user charging take min hour display touch awesome expected samsung camera good great used pixel earlier feeling user interface feature great well overall amazing deal,46
5.0,Excellent,Great mobile phone with awesome camera and processor only a little battery is compromised but it is valid also as size is 6.2 inches,Sanno Maurya,True,2024-11-01,1.0,0.0,13 days ago,Samsung S24,positive,great mobile phone awesome camera processor little battery compromised valid also size inch,13
5.0,Highly recommended,"Coming from samsung M34, this feels awesome to use. Performance even in light profile is super good. Adreno750 gpu can run most games in playstore. Heavy usage will drain battery life similar to a powerful gaming laptop. However, Light, mixed usage will get you by one day.The design and size is super sexy. As of November 2025, S25 has better SoC but this S24 is super value for money, you're are getting 95% of S25.",Abhishek singh,True,2024-11-01,1.0,0.0,14 days ago,Samsung S24,positive,coming samsung feel awesome use performance even light profile super good adreno gpu run game playstore heavy usage drain battery life similar powerful gaming laptop however light mixed usage get one day design size super sexy november better soc super value money getting,43
5.0,Brilliant,"Its camera quality is number one and its weight is also almost okay but the mobile is premium and its zooming is also very good, if you want to buy then you can do it, its processor is very good. 🕶️🖤",HARSH  SINGH,True,2024-11-01,1.0,0.0,18 days ago,Samsung S24,positive,camera quality number one weight also almost okay mobile premium zooming also good want buy processor good,17
5.0,Super!,"It's just my favorite size , I like that I can compact it and slide it into a pocket.",Dipak Kumar  Yadav,True,2024-11-01,1.0,0.0,19 days ago,Samsung S24,positive,favorite size like compact slide pocket,6
5.0,Perfect product!,Camera Is So Good 👍. Performance Superb 👏 Battery Life Good,Satyaban Giri,True,2024-11-01,1.0,0.0,22 days ago,Samsung S24,positive,camera good performance superb battery life good,7
5.0,Super!,Overall,Adarsh Thakur,True,2024-11-01,1.0,0.0,27 days ago,Samsung S24,positive,overall,1
5.0,Fabulous!,Nice product,siddu Reddy,True,2024-11-01,1.0,0.0,28 days ago,Samsung S24,positive,nice product,2
5.0,Must buy!,"Excellent Mobile for moderate user, butter smooth OS, no bloatwares, Design and in hand feel is premium, one of the best Compact Camera centric phone around. Definitely better than iPhone 15 and Pixel 9a at similar price point.",Arnov Sarkar,True,2024-11-01,1.0,0.0,29 days ago,Samsung S24,positive,excellent mobile moderate user butter smooth bloatwares design hand feel premium one best compact camera centric phone around definitely better iphone pixel similar price point,25
5.0,Excellent,Best flagship phone in this range must buyIt's in hand feel is marvelous ✨️,Flipkart Customer,True,2024-11-01,1.0,0.0,29 days ago,Samsung S24,positive,best flagship phone range must buyit hand feel marvelous,9
5.0,Super!,All performance superb but little battery performance low i am happy no problem I can charge evening and morning,sayyed Ansari,True,2024-11-01,1.0,0.0,29 days ago,Samsung S24,positive,performance superb little battery performance low happy problem charge evening morning,11
5.0,Just wow!,Camera- 4.5/5Battery- 3.5/5Performance -4/5Screen resolution-5/5,Suman Kumar Pradhan,True,2024-11-01,1.0,0.0,30 days ago,Samsung S24,positive,camera battery performance screen resolution,5
5.0,Simply awesome,So i will talk about it in briefly This phone is targeting someone who loves good cameras and a good software and premium look. If you are consumer then you can get a slight disappointment with size but eventually you will get used to it. I have a ipad for consuming medias so it doesn't bother me. The things i look in a phone is a good camera which the phone have actually. The other things that can disappoint you is the battery performance and the charging speed. But eventually you get used...,Ananya Kumari,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,positive,talk briefly phone targeting someone love good camera good software premium look consumer get slight disappointment size eventually get used ipad consuming medias bother thing look phone good camera phone actually thing disappoint battery performance charging speed eventually get used,40
5.0,Worth every penny,"It is a very good mobile phone in this range it is very light weight phobe ,lighter than iphone 14 ,I like it very much in all corners and I really recommend to buy it",Anwar Kamal,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,positive,good mobile phone range light weight phobe lighter iphone like much corner really recommend buy,15
5.0,Perfect product!,Nice Camera,Bishal Nandi,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,positive,nice camera,2
5.0,Perfect product!,Apart from battery backup There is nothing to complain about the phone,Gourav Gk,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,positive,apart battery backup nothing complain phone,6
5.0,Must buy!,Wow nice phone looking,Ankit Kumar,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,positive,wow nice phone looking,4
5.0,Just wow!,"The Samsung Galaxy S24 is an exceptional smartphone in its price segment. Powered by the Snapdragon 8 Gen 3 processor, it delivers impressive performance with smooth and responsive user experience. The display quality is outstanding, offering an immersive and enjoyable video-watching experience. Additionally, the build quality feels premium, giving it the look and feel of a flagship device.",Dharmendra kumar,True,2024-11-01,1.0,0.0,1 month ago,Samsung S24,positive,samsung galaxy exceptional smartphone price segment powered snapdragon gen processor delivers impressive performance smooth responsive user experience display quality outstanding offering immersive enjoyable video watching experience additionally build quality feel premium giving look feel flagship device,36
5.0,Awesome,Samsung s24 is my most favourite phone camera quality all good pictures are so elegant realistic that I am see in this price this phone a totally worth it thank you Flipkart,AAKASH  DEBNATH,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,positive,samsung favourite phone camera quality good picture elegant realistic see price phone totally worth thank flipkart,16
5.0,Terrific,Good,Ajin Louis,True,2024-11-01,0.0,0.0,1 month ago,Samsung S24,positive,good,1
